Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated
2010,4 Year,4235,Mesa Unified District,4972,Powell Junior High School,Maricopa,Male,*,*,*
2010,4 Year,4235,Mesa Unified District,4972,Powell Junior High School,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,4972,Powell Junior High School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4235,Mesa Unified District,4972,Powell Junior High School,Maricopa,White,*,*,*
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,All,743,866,85.8
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Asian,26,31,83.9
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Black/African American,23,29,79.3
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Economically Disadvantaged,121,154,78.6
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Female,403,440,91.6
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Hispanic or Latino,86,112,76.8
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Male,340,426,79.8
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Native American ,11,17,64.7
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,Students With Disabilities,39,59,66.1
2010,4 Year,4235,Mesa Unified District,4984,Red Mountain High School,Maricopa,White,596,676,88.2
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,All,0,106,0.0
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Asian,*,*,*
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Black/African American,*,*,*
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Economically Disadvantaged,0,64,0.0
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Female,0,43,0.0
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Hispanic or Latino,0,74,0.0
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Limited English Proficient,0,16,0.0
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Male,0,63,0.0
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Native American ,0,11,0.0
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4235,Mesa Unified District,4966,Riverview High School,Maricopa,White,0,18,0.0
2010,4 Year,4235,Mesa Unified District,4965,S H A R P,Maricopa,All,*,*,*
2010,4 Year,4235,Mesa Unified District,4965,S H A R P,Maricopa,Black/African American,*,*,*
2010,4 Year,4235,Mesa Unified District,4965,S H A R P,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,4235,Mesa Unified District,4965,S H A R P,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4235,Mesa Unified District,4965,S H A R P,Maricopa,Male,*,*,*
2010,4 Year,4235,Mesa Unified District,4965,S H A R P,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,4965,S H A R P,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4235,Mesa Unified District,4965,S H A R P,Maricopa,White,*,*,*
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,All,480,623,77.1
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Asian,*,*,*
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Black/African American,17,25,68.0
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Economically Disadvantaged,215,299,71.9
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Female,245,300,81.7
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Hispanic or Latino,134,186,72.0
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Male,235,323,72.8
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Native American ,*,11,63.6
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,Students With Disabilities,25,62,40.3
2010,4 Year,4235,Mesa Unified District,78917,Skyline High School,Maricopa,White,313,392,79.9
2010,4 Year,4235,Mesa Unified District,79489,Smith Junior High School,Maricopa,All,*,*,*
2010,4 Year,4235,Mesa Unified District,79489,Smith Junior High School,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,4235,Mesa Unified District,79489,Smith Junior High School,Maricopa,Female,*,*,*
2010,4 Year,4235,Mesa Unified District,79489,Smith Junior High School,Maricopa,Hispanic or Latino,*,*,*
2010,4 Year,4235,Mesa Unified District,79489,Smith Junior High School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4235,Mesa Unified District,79489,Smith Junior High School,Maricopa,Male,*,*,*
2010,4 Year,4235,Mesa Unified District,79489,Smith Junior High School,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,79489,Smith Junior High School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4235,Mesa Unified District,79489,Smith Junior High School,Maricopa,White,*,*,*
2010,4 Year,4235,Mesa Unified District,4979,Stapley Junior High School,Maricopa,All,*,*,*
2010,4 Year,4235,Mesa Unified District,4979,Stapley Junior High School,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,4235,Mesa Unified District,4979,Stapley Junior High School,Maricopa,Hispanic or Latino,*,*,*
2010,4 Year,4235,Mesa Unified District,4979,Stapley Junior High School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4235,Mesa Unified District,4979,Stapley Junior High School,Maricopa,Male,*,*,*
2010,4 Year,4235,Mesa Unified District,4979,Stapley Junior High School,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,4979,Stapley Junior High School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,All,0,65,0.0
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,Asian,*,*,*
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,Black/African American,*,*,*
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,Economically Disadvantaged,0,34,0.0
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,Female,0,17,0.0
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,Hispanic or Latino,0,25,0.0
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,Male,0,48,0.0
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4235,Mesa Unified District,78933,Superstition High School,Maricopa,White,0,34,0.0
2010,4 Year,4235,Mesa Unified District,6841,TAPP,Maricopa,All,*,*,*
2010,4 Year,4235,Mesa Unified District,6841,TAPP,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,4235,Mesa Unified District,6841,TAPP,Maricopa,Female,*,*,*
2010,4 Year,4235,Mesa Unified District,6841,TAPP,Maricopa,Hispanic or Latino,*,*,*
2010,4 Year,4235,Mesa Unified District,6841,TAPP,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4235,Mesa Unified District,6841,TAPP,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,6841,TAPP,Maricopa,Native American ,*,*,*
2010,4 Year,4235,Mesa Unified District,6841,TAPP,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4235,Mesa Unified District,6841,TAPP,Maricopa,White,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,All,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,Asian,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,Female,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,Hispanic or Latino,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,Male,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4235,Mesa Unified District,4975,Taylor Junior High School,Maricopa,White,*,*,*
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,All,452,688,65.7
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Asian,*,*,*
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Black/African American,26,47,55.3
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Economically Disadvantaged,286,444,64.4
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Female,240,339,70.8
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Hispanic or Latino,215,338,63.6
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Limited English Proficient,18,50,36.0
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Male,212,349,60.7
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Migrant,*,*,*
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Native American ,37,69,53.6
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,Students With Disabilities,45,85,52.9
2010,4 Year,4235,Mesa Unified District,4981,Westwood High School,Maricopa,White,167,226,73.9
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,All,51,53,96.2
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Asian,*,*,*
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Black/African American,*,*,*
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Female,32,33,97.0
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Hispanic or Latino,*,*,*
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Male,19,20,95.0
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Migrant,*,*,*
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Native American ,*,*,*
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,5181,"Metropolitan Arts Institute, Inc.",10847,Metropolitan Arts Institute,Maricopa,White,31,33,93.9
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,All,72,84,85.7
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,Black/African American,*,*,*
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,Economically Disadvantaged,23,28,82.1
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,Female,39,43,90.7
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,Hispanic or Latino,30,37,81.1
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,Limited English Proficient,*,*,*
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,Male,33,41,80.5
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,Migrant,*,*,*
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,Native American ,*,*,*
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,Students With Disabilities,12,12,100.0
2010,4 Year,4211,Miami Unified District,4869,Miami High School,Gila,White,38,43,88.4
2010,4 Year,4490,"Mingus Mountain Estate Residential Center, Inc.",6129,Mingus Mountain Academy,Yavapai,All,*,*,*
2010,4 Year,4490,"Mingus Mountain Estate Residential Center, Inc.",6129,Mingus Mountain Academy,Yavapai,Economically Disadvantaged,*,*,*
2010,4 Year,4490,"Mingus Mountain Estate Residential Center, Inc.",6129,Mingus Mountain Academy,Yavapai,Female,*,*,*
2010,4 Year,4490,"Mingus Mountain Estate Residential Center, Inc.",6129,Mingus Mountain Academy,Yavapai,Hispanic or Latino,*,*,*
2010,4 Year,4490,"Mingus Mountain Estate Residential Center, Inc.",6129,Mingus Mountain Academy,Yavapai,Limited English Proficient,*,*,*
2010,4 Year,4490,"Mingus Mountain Estate Residential Center, Inc.",6129,Mingus Mountain Academy,Yavapai,Migrant,*,*,*
2010,4 Year,4490,"Mingus Mountain Estate Residential Center, Inc.",6129,Mingus Mountain Academy,Yavapai,Native American ,*,*,*
2010,4 Year,4490,"Mingus Mountain Estate Residential Center, Inc.",6129,Mingus Mountain Academy,Yavapai,Students With Disabilities,*,*,*
2010,4 Year,4490,"Mingus Mountain Estate Residential Center, Inc.",6129,Mingus Mountain Academy,Yavapai,White,*,*,*
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,All,293,339,86.4
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Asian,*,*,*
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Black/African American,*,*,*
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Economically Disadvantaged,*,*,*
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Female,146,163,89.6
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Hispanic or Latino,63,80,78.8
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Limited English Proficient,*,*,*
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Male,147,176,83.5
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Migrant,*,*,*
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Native American ,11,13,84.6
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,Students With Disabilities,16,22,72.7
2010,4 Year,4488,Mingus Union High School District,6127,Mingus Union High School,Yavapai,White,208,234,88.9
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,All,29,209,13.9
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,Black/African American,*,*,*
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,Economically Disadvantaged,22,129,17.1
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,Female,18,94,19.2
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,Hispanic or Latino,27,189,14.3
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,Male,11,115,9.6
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,Migrant,*,*,*
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,Native American ,*,*,*
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,Students With Disabilities,*,11,18.2
2010,4 Year,78845,"Mission Charter School, Inc.",88326,Mission Academy High School,Maricopa,White,*,*,*
2010,4 Year,79498,Mohave Accelerated Learning Center,79510,Mohave Accelerated Learning Center,Mohave,All,39,87,44.8
2010,4 Year,79498,Mohave Accelerated Learning Center,79510,Mohave Accelerated Learning Center,Mohave,Asian,*,*,*
